participant_id,best_initial_guess,best_parameters,EV_Gau,EV_Dir,best_nll,AIC,BIC
83,"[3.0691474810642676, 0.17726781575974587, 0.6807367677929882, 3.000136460005725]",[3.87864428e+00 1.00000000e-04 1.00000000e-04 3.99990000e+00],[0.0024127  0.00165668 0.00251391 0.00156888],[0.28328228 0.22511777 0.30850283 0.18309712],172.55301605462932,353.10603210925865,367.1918757807076
84,"[1.2637608598390742, 0.3826000141345914, 0.5384436432396861, 2.7182519523299677]",[1.58076636 0.17240085 0.95451697 3.9999    ],[0.58875721 0.43739558 0.53344709 0.37103318],[6.36922816e-01 5.51962120e-05 3.63021915e-01 7.27102877e-08],116.86282055412818,241.72564110825635,255.81148477970532
85,"[1.9675304736578993, 0.17943053449263316, 0.3947089229036493, 1.3925417954192585]",[2.26423046 0.03263309 0.06440064 3.9999    ],[0.51270268 0.06401876 0.48501203 0.04263417],[0.66360074 0.00893625 0.32606419 0.00139883],67.72630498076401,143.45260996152803,157.538453632977
86,"[3.810967340778008, 0.9512077919704391, 0.1280366998609022, 1.3185866173685439]",[1.3608865e+00 1.0000000e-04 9.9990000e-01 1.0000000e-04],[3.22421598e-03 8.66775777e-05 3.62627933e-03 1.13418852e-05],[0.46531216 0.02079395 0.50700018 0.00689371],127.46245037309329,262.9249007461866,277.0107444176356
87,"[1.8271272720710328, 0.9361839339728053, 0.47338773335586065, 0.7889999043525345]",[1.74846176e+00 6.06346814e-02 2.31472443e-02 1.00000000e-04],[0.54757607 0.22992475 0.61363596 0.27557048],[4.39573627e-01 4.34764574e-04 5.59432015e-01 5.59593187e-04],112.79475180066147,233.58950360132295,247.67534727277194
88,"[2.372878936108814, 0.7517716390748147, 0.10459336725703565, 1.9179103281487733]",[1.934626   0.16911344 0.94392715 2.21684481],[0.4844009  0.31564676 0.61946266 0.20241735],[6.61311436e-01 8.47982645e-09 3.38688546e-01 8.75341154e-09],73.62401801377182,155.24803602754363,169.33387969899263
89,"[3.3321141474126605, 0.7996223066545142, 0.0665939918024928, 3.693273310445754]",[2.01018925e+00 4.06818710e-02 1.00000000e-04 3.99990000e+00],[0.56575165 0.27171007 0.5118154  0.11126442],[0.56158635 0.04065144 0.39539334 0.00236887],106.36486018796235,220.7297203759247,234.8155640473737
90,"[4.019465371809538, 0.3436733325571215, 0.6660380905224065, 0.7388312143544455]",[1.26438146 0.33741504 0.9999     0.0492749 ],[0.4769052  0.34134119 0.5293973  0.26423706],[5.80612931e-01 4.70751639e-17 4.17571393e-01 1.81567585e-03],136.05545732598924,280.1109146519785,294.19675832342745
91,"[1.3226088922934758, 0.10892236654863478, 0.5695584887431016, 3.9737795912634293]",[1.09463365 0.04968266 0.98083403 3.90929395],[0.64941381 0.35946729 0.40327854 0.35258382],[0.64982947 0.18545349 0.12747733 0.03723972],162.99343529053866,333.9868705810773,348.0727142525263
92,"[0.9435724264697768, 0.2560777663919904, 0.8461127701981623, 3.651543248161754]",[7.67855392e-01 3.81535478e-01 1.00000000e-04 3.99990000e+00],[0.50857216 0.37577582 0.49514505 0.41295539],[9.47004728e-01 4.35966779e-06 5.29898600e-02 1.05261390e-06],161.89282119924704,331.7856423984941,345.87148606994305
93,"[0.11726915640852263, 0.809074066184344, 0.586316114043892, 2.9624234899758384]",[1.87495509 0.0696714  0.24536346 3.9999    ],[0.50401972 0.35786575 0.55637232 0.12103162],[0.42101447 0.13265297 0.43446409 0.01186847],121.97141072758915,251.9428214551783,266.0286651266273
94,"[4.571019018763423, 0.11099478483702276, 0.14242520883359483, 0.4896614153153443]",[1.76000226e+00 2.04146229e-02 6.91905975e-02 1.00000000e-04],[0.30773484 0.17029745 0.35349269 0.15697282],[0.34377341 0.12157775 0.39566013 0.13898872],158.35192382081988,324.70384764163975,338.7896913130887
95,"[3.5408480188266584, 0.09505151115557987, 0.9050546747105792, 3.1390895522205837]",[2.23614423e+00 1.95317687e-02 1.30799886e-01 1.00000000e-04],[0.28806826 0.20462073 0.23944765 0.08411517],[0.37553469 0.27481185 0.29817469 0.05147876],150.13972453444654,308.2794490688931,322.36529274034206
96,"[3.3716402416332536, 0.009502008842853162, 0.9070593505853867, 2.1709363171707885]",[0.84275372 0.07320194 0.43053997 3.9999    ],[0.59594419 0.4646862  0.62229097 0.24383369],[0.38247277 0.21488336 0.35999224 0.04265164],169.8523908410285,347.704781682057,361.79062535350596
97,"[3.4565785889879335, 0.4246349627018762, 0.663047926703262, 1.9378207372787324]",[1.63792971e+00 5.25580091e-02 1.00000000e-04 3.99990000e+00],[0.48645429 0.07331568 0.4983794  0.10397214],[0.56134094 0.03912905 0.39580523 0.00372477],115.95354604067634,239.9070920813527,253.99293575280166
98,"[3.1207493924404335, 0.5455663596216569, 0.714071572270362, 3.898752715282829]",[1.04394711 0.10725769 0.30704655 3.9999    ],[0.58922898 0.4486077  0.591218   0.40202243],[0.66455693 0.17093177 0.06960842 0.09490288],169.01862177274643,346.03724354549286,360.1230872169418
99,"[0.549847242467819, 0.2202555517525901, 0.1498932941921722, 3.0965528599144223]",[1.17062076 0.4047801  0.40388597 3.9999    ],[0.65442454 0.61949914 0.7470929  0.32454849],[6.02450173e-01 3.86982037e-02 3.58851623e-01 2.36743876e-22],138.58508360857323,285.17016721714646,299.2560108885954
100,"[3.2414911064766248, 0.22359274040103447, 0.02955027975010334, 1.8769378960337442]",[0.71794544 0.00468777 0.9999     0.33263396],[0.1138793  0.10857564 0.09596154 0.02723917],[0.31317477 0.34816539 0.2692472  0.06941264],171.5733435280449,351.1466870560898,365.23253072753874
101,"[3.264467007970613, 0.396556756995114, 0.33062516103288137, 0.6345947117930457]",[4.99990000e+00 1.14278761e-04 7.14586162e-02 1.00000000e-04],[0.0033966  0.00260891 0.00260571 0.00047458],[0.38046147 0.28375253 0.26874225 0.06704375],163.17285781171609,334.34571562343217,348.43155929488114
102,"[3.8002338129361037, 0.2799353128429767, 0.11237205774840539, 0.8487424986531235]",[3.68670982e+00 1.00000000e-04 9.72477444e-01 3.99990000e+00],[0.00351901 0.00164345 0.00158122 0.00089928],[0.43434402 0.25568733 0.18608086 0.12388779],171.7570661248035,351.514132249607,365.59997592105594
103,"[3.8298999625778127, 0.1400932185518715, 0.04400034727853387, 1.8865784500375937]",[1.12102548e+00 1.03877248e-01 9.99900000e-01 1.00000000e-04],[0.52264552 0.44538395 0.58922106 0.43552605],[0.13412501 0.64060813 0.01168343 0.21358343],155.4926770838357,318.9853541676714,333.0711978391204
104,"[4.778750171403893, 0.23980107173115764, 0.2697029432274334, 1.8757623341301535]",[1.36653203e+00 2.03796394e-03 9.99900000e-01 1.00000000e-04],[0.06875966 0.00802142 0.00924815 0.04516715],[0.47155265 0.06889804 0.06978244 0.38976687],151.12520203603236,310.2504040720647,324.3362477435137
105,"[3.7256577319211566, 0.5908008294079025, 0.8529900213898325, 1.8407528720790864]",[2.32294925e+00 3.10130193e-02 2.37267287e-01 1.00000000e-04],[0.44458714 0.08720642 0.4122211  0.04313722],[0.60199439 0.00617419 0.3885526  0.00327882],71.12203208437944,150.24406416875888,164.32990784020785
106,"[1.1994930409222404, 0.8151530673273876, 0.11148088856636484, 2.504339266442834]",[3.54716665e+00 2.30550540e-03 2.68562614e-01 1.00000000e-04],[0.06590023 0.02487836 0.10008836 0.00649588],[0.3280786  0.14816114 0.49355329 0.03020697],79.7044277493624,167.4088554987248,181.49469917017376
107,"[0.09261559798319079, 0.25616809824208103, 0.5891811361962382, 3.7711305260080827]",[1.44886655e+00 4.31601651e-01 1.27109371e-04 1.00000000e-04],[0.51114338 0.47011374 0.70510284 0.23583512],[3.76934267e-01 5.31151779e-04 6.22534569e-01 1.15776106e-08],123.96165309457307,255.92330618914613,270.00914986059513
108,"[2.057067345995172, 0.5927935381500304, 0.7725166297240453, 0.043322688937958265]",[2.03188475e+00 5.69593598e-03 7.54509765e-01 1.00000000e-04],[0.17735866 0.01522015 0.20076131 0.01421901],[0.46148959 0.0258579  0.48003845 0.03261406],90.59180503366196,189.1836100673239,203.26945373877288
109,"[1.0808069377632181, 0.28040695896835677, 0.4737825213346868, 0.036814822130840606]",[1.05035627 0.39141532 0.15794487 0.06155487],[0.57183523 0.43455023 0.65044417 0.22488223],[4.98950738e-02 4.32051371e-11 9.50104926e-01 1.03864600e-19],141.01389232539512,290.02778465079024,304.1136283222392
110,"[1.9959573614095314, 0.042098516070489096, 0.669770457966056, 3.5146853914147886]",[4.99990000e+00 6.27264846e-04 9.96808233e-01 3.99990000e+00],[0.01747029 0.00780307 0.01941988 0.00784037],[0.33493906 0.15023645 0.35804842 0.15677607],133.17136116613304,274.3427223322661,288.42856600371505
111,"[3.360414843774474, 0.3329588457885544, 0.7355330172113289, 1.4579067560641061]",[4.43709770e+00 1.08484696e-03 1.35872775e-01 1.00000000e-04],[0.04233424 0.00485065 0.02960322 0.01325616],[0.46264303 0.04903426 0.33178723 0.15653548],88.44575817805296,184.8915163561059,198.97736002755488
112,"[3.513113291993159, 0.7815821729913239, 0.5204423951648977, 1.8691854514473827]",[1.46967227e+00 2.50253633e-01 1.00000000e-04 1.00000000e-04],[0.62698862 0.47650132 0.53930058 0.37775871],[0.80235186 0.16628708 0.02956311 0.00179795],127.33468667766343,262.66937335532685,276.7552170267758
113,"[2.4860123331129294, 0.2418603545613455, 0.9469285677149282, 3.44194194619099]",[4.99990000e+00 1.47439620e-04 9.53018266e-01 3.99990000e+00],[0.00263812 0.00217734 0.00405932 0.00151437],[0.24834918 0.2323736  0.32550306 0.19377416],169.33330282991346,346.6666056598269,360.7524493312759
114,"[3.490202515503786, 0.6273736910943917, 0.9654974426750742, 3.726909878978462]",[1.81727182e+00 1.31837450e-01 3.12796862e-04 1.00000000e-04],[0.5921746  0.26878365 0.58516814 0.2217909 ],[0.58526983 0.00550751 0.37661154 0.03261112],97.301905575239,202.603811150478,216.68965482192698
115,"[0.3587043164711642, 0.6115402441594314, 0.058109088550081595, 3.1558517878576398]",[1.49556645e+00 2.55861067e-02 9.99900000e-01 1.00000000e-04],[0.37325061 0.08027301 0.4524426  0.07920643],[0.44699859 0.05077179 0.46589662 0.03633301],126.9122225236329,261.82444504726584,275.9102887187148
116,"[1.9699534951282998, 0.25031819014940115, 0.7908158665812575, 2.891966875443629]",[1.69555742e+00 1.41475703e-01 1.00000000e-04 3.99990000e+00],[0.5104775  0.34341859 0.4254319  0.25202779],[0.42071407 0.30432049 0.26451763 0.01044781],121.79701573210511,251.59403146421022,265.6798751356592
117,"[0.6548156536990993, 0.6226067743514211, 0.8207475934023577, 1.406119999390194]",[1.35088550e+00 1.28965992e-01 1.00000000e-04 3.99990000e+00],[0.36011488 0.36669342 0.60011381 0.21686246],[3.31413879e-01 1.64558325e-02 6.52130111e-01 1.77721467e-07],143.29947315421364,294.5989463084273,308.68478997987626
118,"[3.2711697368641963, 0.16369484653815755, 0.6010471708275703, 0.6825541494664948]",[1.68162196e+00 1.81469054e-01 4.50813261e-01 1.00000000e-04],[0.55366546 0.39848979 0.56383307 0.33557095],[0.60454041 0.00162145 0.38188917 0.01194897],115.19021305515172,238.38042611030343,252.46626978175243
119,"[3.1724862612726756, 0.516325790768937, 0.9844097558114357, 3.182073727154955]",[1.45120590e+00 3.13928112e-02 4.42609633e-01 1.00000000e-04],[0.40206468 0.37904062 0.50510186 0.31535782],[0.32238421 0.08687918 0.52385139 0.06688521],163.5100165341675,335.020033068335,349.105876739784
120,"[4.567894084581619, 0.904539711754353, 0.09841911741408316, 0.8999372174869713]",[1.54383092e+00 1.63136416e-01 1.00000000e-04 3.99990000e+00],[0.53521711 0.36366996 0.54293818 0.35328205],[0.44013714 0.01652358 0.41240013 0.13093914],142.5808033731539,293.1616067463078,307.2474504177568
121,"[3.0992060466520677, 0.5640443818408365, 0.21855022681044178, 1.2864286153303346]",[2.25642409e+00 1.00000000e-04 2.87124370e-01 1.00000000e-04],[0.00073995 0.00226448 0.002887   0.0007023 ],[0.12762041 0.34434624 0.42434213 0.10369122],158.55929371163273,325.11858742326547,339.20443109471444
122,"[4.590452805747676, 0.12201378982947661, 0.28923011416769195, 2.4737809511373303]",[2.89611938e+00 1.17961244e-03 1.40933154e-01 1.00000000e-04],[0.03346947 0.02701698 0.00926656 0.01649634],[0.36373777 0.31424338 0.1209853  0.20103354],160.16513158142695,328.3302631628539,342.41610683430287
123,"[4.90431055112984, 0.21658301784418682, 0.5254373782363249, 0.01993517274893533]",[1.10447891 0.06226615 0.66541075 3.9999    ],[0.51968349 0.33684928 0.47873959 0.28322005],[0.36662602 0.2632623  0.24669761 0.12341407],167.51012090014606,343.0202418002921,357.1060854717411
124,"[4.909864068106826, 0.10097352054077728, 0.6141689929065771, 0.04052889696004395]",[4.99990000e+00 2.29035313e-04 7.62277719e-01 1.16623903e-01],[0.00779293 0.00038842 0.00892767 0.        ],[0.43944779 0.0498784  0.4965081  0.01416572],45.17897996206799,98.35795992413598,112.44380359558497
125,"[2.004561235997461, 0.008035356594910625, 0.13182659156956333, 2.7100148633371055]",[1.26578495e+00 1.32528763e-01 6.17163888e-01 1.00000000e-04],[0.54239421 0.43357646 0.62694851 0.36022538],[0.27551327 0.43983341 0.17842301 0.10623031],151.4659875173326,310.9319750346652,325.01781870611416
126,"[0.3475637376933495, 0.5132583184100108, 0.8419652168109383, 0.2597471471221536]",[4.99990000e+00 6.80644548e-04 1.07970892e-01 1.00000000e-04],[0.02286834 0.00249272 0.02546499 0.00245275],[0.43782188 0.06220272 0.45145228 0.04852312],80.66986707808948,169.33973415617896,183.42557782762793
127,"[4.896182306061355, 0.5661087049199967, 0.8111536410932465, 1.773844394812227]",[4.70805027e+00 1.00000000e-04 9.95598285e-01 1.23960859e+00],[0.004592   0.00011215 0.00278045 0.        ],[0.6288123  0.03555488 0.32854102 0.00709179],78.30314455012953,164.60628910025906,178.69213277170803
128,"[4.851373517648643, 0.057346104426007405, 0.5311361931867326, 1.0334449210097103]",[1.33193586 0.03963337 0.99986962 0.03055694],[0.56737908 0.17707756 0.44635858 0.19551259],[0.65872301 0.02259187 0.24873498 0.06995014],132.2335439569946,272.4670879139892,286.55293158543816
129,"[3.9419768949806935, 0.03329436652193121, 0.784785983925808, 3.637026539420496]",[4.19323371e+00 9.64773266e-04 1.83759344e-01 1.00000000e-04],[0.03178964 0.00337749 0.03426471 0.00285169],[0.43421427 0.06913479 0.4424482  0.05420275],98.86596896614657,205.73193793229314,219.8177816037421
130,"[4.587976606589394, 0.46514190793090804, 0.6723154494536522, 2.551203162695316]",[2.15857825e-01 9.21535776e-01 1.00000000e-04 2.02563643e+00],[0.80674256 0.24144109 0.68777358 0.56311517],[7.84318181e-02 9.21568165e-33 9.21568165e-01 1.68744347e-08],171.82414482318964,351.6482896463793,365.73413331782825
131,"[0.8764285077513387, 0.891672138904679, 0.5241444824744479, 0.011569705370632627]",[4.99990000e+00 9.63586545e-04 7.38029722e-01 1.00000000e-04],[0.0386166  0.00043487 0.03983591 0.00012811],[0.49291106 0.01337082 0.48038605 0.01333207],33.69649728640588,75.39299457281176,89.47883824426074
132,"[3.585983370897625, 0.2182415728344204, 0.9189887199799445, 2.119229586911337]",[8.07758766e-01 1.54605525e-01 1.00000000e-04 3.99990000e+00],[0.46769804 0.29850487 0.51833771 0.35713346],[0.45022565 0.04733441 0.25968874 0.2427512 ],170.09476659862707,348.18953319725415,362.2753768687031
133,"[3.817053717467097, 0.12979001804812768, 0.5556512639308452, 1.749039299758443]",[1.56574649e+00 2.89098896e-01 9.99900000e-01 1.00000000e-04],[0.6081185  0.46270285 0.59043814 0.4043001 ],[5.82020133e-01 3.26817922e-11 4.17979867e-01 4.50950186e-11],97.32776904664753,202.65553809329506,216.74138176474406
134,"[0.6587525936585005, 0.21857597386910058, 0.17223914754157865, 3.279951001588105]",[4.48719806e-01 3.28890386e-01 1.00000000e-04 3.99990000e+00],[0.47878118 0.41268753 0.60686468 0.25360509],[0.01793881 0.37381112 0.57417952 0.03407055],171.0866898986635,350.173379797327,364.259223468776
135,"[3.4675097766952483, 0.5075164882872477, 0.5271947700190482, 0.8569630953978901]",[4.74447587e+00 1.00000000e-04 7.97378016e-01 1.61452429e-01],[0.00297219 0.00013164 0.00360354 0.00013861],[0.45825784 0.03477201 0.47230998 0.03466017],71.64714244855234,151.2942848971047,165.3801285685537
136,"[3.2490630202174273, 0.2961354918879295, 0.3680266514099712, 0.14470703360421627]",[7.73141879e-01 2.45172854e-01 1.00000000e-04 3.99990000e+00],[0.50344794 0.44272034 0.66646942 0.36742626],[0.05416279 0.54157652 0.27514667 0.12911402],168.7499967768531,345.4999935537062,359.58583722515516
137,"[3.2294776827776652, 0.2958183245430292, 0.9150902720625181, 2.4186657519114747]",[1.27328735e+00 1.50360894e-01 1.00000000e-04 3.99990000e+00],[0.45349793 0.3574683  0.5065257  0.32279748],[0.37845847 0.49283121 0.12093549 0.00777483],156.88023936593027,321.76047873186053,335.8463224033095
138,"[2.2594177453007664, 0.3477190781602531, 0.11203088515320367, 1.9262836252676285]",[1.92013714e+00 1.07922052e-01 9.36674114e-01 1.00000000e-04],[0.48800718 0.31318518 0.5683176  0.07929283],[4.43641288e-01 1.39532496e-03 5.54963251e-01 1.36648750e-07],77.40062975959158,162.80125951918316,176.88710319063216
139,"[2.6803498060336484, 0.7615608362569182, 0.44624573878166884, 0.5899771809364316]",[1.92357195e+00 3.85116489e-02 4.07447163e-01 1.00000000e-04],[0.56801797 0.18271346 0.64148229 0.08396803],[0.40538425 0.00670158 0.58311278 0.00480139],91.3676703995037,190.7353407990074,204.8211844704564
140,"[0.19159828046715216, 0.07102708379124979, 0.5760846003288113, 2.9369734846981426]",[9.82770129e-01 5.84151844e-02 1.00000000e-04 2.98328265e+00],[0.57716553 0.44401616 0.5224029  0.2890187 ],[0.48257138 0.24489031 0.24887942 0.02365889],170.15592341155528,348.31184682311056,362.3976904945595
141,"[0.7274461324527277, 0.42918936916566214, 0.597906192983458, 3.968811940554021]",[1.57962327e+00 1.66268401e-01 9.99900000e-01 1.00000000e-04],[0.41152176 0.43329273 0.48784514 0.17067035],[0.28770362 0.00410994 0.67161374 0.0365727 ],104.02435055344962,216.04870110689924,230.13454477834824
142,"[4.98837002883093, 0.3341050823549514, 0.2682226646610915, 3.820254256028968]",[1.2088836  0.11758774 0.9999     0.48483986],[0.55474271 0.4392795  0.71428876 0.3011412 ],[3.51837715e-01 2.90751089e-04 6.47780530e-01 9.10033529e-05],142.34099898667162,292.68199797334324,306.7678416447922
143,"[4.786554919511769, 0.38484090634912943, 0.6068678892766931, 2.0924171567763308]",[1.03538666 0.31738625 0.96473777 3.9999    ],[0.52468711 0.34879402 0.48393866 0.39222833],[0.06836678 0.67597832 0.2238215  0.0318334 ],151.39638546533808,310.79277093067617,324.87861460212514
144,"[3.824935186831241, 0.05293647169592879, 0.8225183507037906, 2.781134293148161]",[1.4425721  0.12575435 0.16571518 0.01891867],[0.60050823 0.26522981 0.73803631 0.11111912],[4.96656911e-01 4.17027759e-08 5.03343028e-01 1.90336571e-08],117.58606886448362,243.17213772896724,257.2579814004162
145,"[4.312340174424984, 0.9328565498300745, 0.535058709199587, 3.4110646407008187]",[4.14785047e-01 9.34546970e-01 5.15739802e-04 3.99990000e+00],[0.35396552 0.61945489 0.48500549 0.3287928 ],[9.95456317e-01 4.26455009e-03 2.79132846e-04 1.43651857e-12],168.05842099688684,344.1168419937737,358.20268566522265
146,"[2.9364628813825497, 0.7157933758487515, 0.8021212522708014, 0.20223898204014443]",[1.59048640e+00 1.35230589e-01 9.35500837e-01 1.00000000e-04],[0.5061426  0.42535305 0.59330998 0.18229086],[3.47398522e-01 2.55371736e-02 6.27062485e-01 1.81955114e-06],116.9228056717623,241.8456113435246,255.9314550149736
147,"[0.2852600924579428, 0.8460097228521593, 0.889245613428162, 2.8200992962781894]",[1.29924673 0.08523779 0.99443922 3.9999    ],[0.66174701 0.35362976 0.54037143 0.54211915],[9.00998971e-01 5.42271937e-05 6.80469350e-04 9.82663327e-02],128.7888118130442,265.5776236260884,279.66346729753735
148,"[4.108576148746186, 0.15235697356585612, 0.37545233960428276, 3.4104532927343096]",[1.41013056e+00 1.24225947e-01 1.00000000e-04 3.99990000e+00],[0.42785481 0.42571675 0.52540431 0.27636482],[0.50522405 0.13451012 0.25837561 0.10189022],162.03948295492657,332.07896590985314,346.1648095813021
149,"[0.7349682576410073, 0.5375863429332755, 0.3319708556065845, 3.644499522504112]",[4.07186851e+00 1.00000000e-04 9.78886791e-01 1.10659087e+00],[0.00409141 0.00142092 0.00101138 0.00105289],[0.49968809 0.19424888 0.13450758 0.17155545],147.8547657382446,303.7095314764892,317.79537514793816
150,"[4.749517883308764, 0.5765718094085854, 0.7709114389726082, 3.6747106407163312]",[1.41917904e+00 1.04422334e-01 7.24545226e-04 5.57766917e-02],[0.43195175 0.47242152 0.50567655 0.32625675],[0.24425725 0.39271856 0.35926524 0.00375895],157.09379363324595,322.1875872664919,336.2734309379409
151,"[0.6847531700451784, 0.9859905814592582, 0.35681873756209775, 0.34650124796058107]",[1.74212418e+00 1.00000000e-04 6.85444675e-02 1.00000000e-04],[0.00222393 0.00131658 0.00214434 0.00136234],[0.32309765 0.1808294  0.26782413 0.22824882],172.5227961777409,353.0455923554818,367.13143602693077
152,"[1.3098164714758713, 0.8671896944155368, 0.7079246738361696, 3.246741643741254]",[5.49471645e-01 2.34323471e-01 1.04698056e-03 3.99990000e+00],[0.62684618 0.40124206 0.65447653 0.46803434],[0.82276892 0.12398169 0.04281606 0.01043333],169.55318163734896,347.1063632746979,361.1922069461469
153,"[4.06207909939332, 0.3459443182092682, 0.5143552241076899, 0.36007061365121823]",[4.67909611e+00 1.00000000e-04 4.75688084e-01 1.00000000e-04],[0.00332981 0.00101233 0.00396535 0.00046263],[0.37070465 0.1258377  0.42661771 0.07683994],98.1710216211921,204.3420432423842,218.42788691383316
154,"[2.986979366614994, 0.18031793134536597, 0.3380525729369476, 1.119292695257925]",[1.5949718  0.27399082 0.02992876 0.41796264],[0.41359495 0.45804256 0.62239102 0.2892008 ],[6.10261575e-08 2.72238290e-01 7.27761649e-01 6.60325739e-11],110.24843880110998,228.49687760221997,242.58272127366894
155,"[3.7465812228674698, 0.4259246750271847, 0.46194304967547223, 3.578184780905391]",[1.53266494e+00 6.71136729e-01 9.99900000e-01 1.00000000e-04],[0.5036351  0.23938166 0.41567832 0.12494775],[1.06984803e-01 3.48207921e-21 8.93015197e-01 1.14512796e-21],97.99783003402919,203.99566006805838,218.08150373950735
156,"[0.5617547908122342, 0.624482919504266, 0.9531305926860888, 2.829765560264425]",[1.33577195 0.00391216 0.9999     0.33939129],[0.00370939 0.15754887 0.0032701  0.07954307],[0.01398714 0.65527912 0.01407391 0.31665983],122.91347018943013,253.82694037886026,267.91278405030926
157,"[3.597475201538602, 0.22655572477704097, 0.7405592100912799, 2.2939994582332583]",[1.30197112e+00 4.87821541e-02 1.00000000e-04 3.99990000e+00],[0.4992169  0.22454102 0.43233837 0.21685653],[0.69323702 0.00906049 0.29347222 0.00423028],162.45672914707953,332.91345829415906,346.999301965608
158,"[3.4162710071561784, 0.4227164400614761, 0.6557635160902263, 1.5241418921528367]",[2.05365135e+00 1.41418914e-02 5.06920136e-01 1.00000000e-04],[0.14878071 0.223688   0.21070114 0.19357894],[0.1449149  0.32480933 0.24629318 0.2839826 ],159.66292966659387,327.32585933318774,341.4117030046367
159,"[2.2215542787044606, 0.07227545062475006, 0.030196796076139894, 3.500539639787591]",[1.58056232e+00 1.05410951e-01 9.99900000e-01 1.00000000e-04],[0.63486823 0.49117788 0.6354697  0.38232675],[0.81890554 0.00389623 0.01696252 0.16023571],109.75144089893521,227.50288179787043,241.5887254693194
160,"[2.8604559370182177, 0.5093359036002413, 0.5127986080734238, 1.6180177052333964]",[1.77187551e+00 8.28216687e-02 1.00000000e-04 3.99990000e+00],[0.62901105 0.33617323 0.63579859 0.18989175],[0.42213019 0.0074509  0.56616979 0.00424912],107.1606847250513,222.3213694501026,236.4072131215516
161,"[0.3630553079684479, 0.5862997881866886, 0.047471614273655524, 2.138182231647974]",[0.20868324 0.69936008 0.26499794 2.11015553],[0.5475837  0.47073686 0.6251749  0.59953798],[1.99999915e-05 9.96795828e-01 8.05183346e-15 3.18417222e-03],171.61079201548745,351.2215840309749,365.30742770242387
162,"[0.38357289471831874, 0.5537757425252291, 0.5791775440409451, 0.24879752446948117]",[1.461746   0.08977871 0.09576866 0.23017348],[0.60777641 0.52370778 0.58548343 0.24200117],[8.97244937e-02 3.28274776e-01 5.81998386e-01 2.34375758e-06],140.05793015624855,288.1158603124971,302.20170398394606
163,"[1.5313886387472213, 0.5815703980174393, 0.09872083720458912, 0.7088160515097499]",[4.99990000e+00 4.84124532e-04 1.58875786e-01 5.22560417e-01],[0.01214094 0.00511942 0.01216875 0.0052965 ],[0.34284268 0.15705546 0.3365695  0.16353235],143.82877189235685,295.6575437847137,309.7433874561627
164,"[0.07847816620219909, 0.7017181920530455, 0.048949309851676184, 3.3920071206163986]",[1.54048896 0.18327443 0.9999     3.22899032],[0.3790157  0.26204345 0.52608167 0.28649326],[5.27200145e-01 1.05012781e-05 3.31898301e-01 1.40891052e-01],119.44476274511013,246.88952549022025,260.9753691616692
